Time (ms),Pitch (Hz),Clarity
194870,1137.9625,0.215085208
194880,849.2867,0.608245134
194890,1668.1348,0.270612419
194900,1569.1887,0.439258158
194910,1597.3798,0.381742477
194920,820.8105,0.498022974
194930,819.5786,0.576578617
194940,830.94867,0.642547488
194950,1459.3044,0.326920271
194960,1247.3188,0.25576973
194970,582.03204,0.383340836
194980,818.6578,0.547533274
194990,1743.6338,0.520415306
195000,862.0822,0.64952302
195010,1680.1493,0.633609653
195020,1686.9608,0.421349645
195030,1535.1321,0.382417023
195040,923.71985,0.302732587
195050,11494.61,0.42090416
195060,10867.189,0.207698584
195070,2483.7437,0.307230651
195080,2441.1926,0.282267153
195090,2179.692,0.392079353
195100,10704.18,0.274913669
195110,446.63055,0.948592305
195120,483.9347,0.886145294
195130,518.56903,0.719510913
195140,497.653,0.880845487
195150,496.68054,0.881710947
195160,706.6922,0.312768579
195170,703.5581,0.213166773
195180,558.7483,0.31708926
195190,3873.4985,0.237181425
195200,1726.596,0.38633132
195210,1778.5231,0.413977921
195220,1836.6844,0.412411153
195230,1965.7484,0.217384338
195240,1505.3859,0.478992641
195250,1596.5931,0.385177612
195260,1679.1426,0.425318778
195270,1749.3365,0.331765592
195280,1764.4287,0.274299622
195290,1656.2633,0.449581563
195300,1712.5665,0.452414334
195310,1730.814,0.327828348
195320,557.945,0.720683932
195330,1698.0154,0.26938355
195340,1109.7953,0.29839927
195350,1103.857,0.421189964
195360,1099.709,0.263955057
195370,658.5969,0.401224792
195380,633.8867,0.419994175
195390,541.60455,0.58344382
195400,2020.6508,0.293436944
195410,549.428,0.635811806
195420,558.7734,0.421542764
195430,559.60187,0.508452833
195440,552.3282,0.600373387
195450,6634.9873,0.568720818
195460,6904.614,0.639133096
195470,7650.2812,0.322520554
195480,7573.014,0.394631684
195490,464.2073,0.219705105
195500,528.49646,0.272249401
195510,638.137,0.290749073
195520,1719.74,0.27911675
195530,1740.2126,0.349819541
195540,1958.1012,0.368923843
195550,2013.2432,0.465631783
195560,1885.297,0.207928002
195570,884.9294,0.241467357
195580,936.58795,0.301436901
195590,932.4161,0.287647367
195600,1913.2239,0.258105457
195610,1961.5303,0.465003252
195620,907.1699,0.238392949
195630,464.99246,0.632167041
195640,475.04108,0.509671807
195650,580.80457,0.261433482
195660,573.3435,0.422726452
195670,560.7325,0.261669219
195680,548.70514,0.286524832
195690,547.5815,0.278653324
195700,451.50577,0.731230021
195710,568.63654,0.274975121
195720,467.12378,0.701012969
195730,2210.9414,0.216671646
195740,1816.6687,0.459852815
195750,1790.9508,0.575140119
195760,1637.2678,0.429162085
195770,1533.468,0.354675293
195780,1398.0757,0.289655328
195790,1288.3651,0.252969265
195800,1847.6625,0.318867862
195810,1549.4651,0.334614873
195820,956.58417,0.502373993
195830,1827.1299,0.378728092
195840,1727.1865,0.357379675
195850,1820.4307,0.539950013
195860,1824.552,0.389076531
195870,1820.7576,0.422192752
195880,1863.6692,0.339652121
195890,1879.2343,0.310375571
195900,1829.7883,0.261259794
195910,931.11523,0.663101196
195920,933.5377,0.473689616
195930,1801.8699,0.48810941
195940,544.67395,0.398291588
195950,459.8616,0.432404757
195960,839.58545,0.281365275
195970,1722.1216,0.320556283
195980,539.97205,0.497065246
195990,1911.2122,0.31432265
196000,1867.6615,0.466142595
196010,1877.4347,0.294066131
196020,2067.4988,0.419115663
196030,2080.9104,0.47159791
196040,2116.614,0.703335583
196050,2183.6458,0.463824868
196060,2129.9824,0.55005455
196070,2110.1663,0.651930213
196080,2168.8857,0.624637306
196090,2257.8816,0.700103343
196100,4658.3853,0.262685835
196110,4662.5703,0.43834275
196120,4608.35,0.614801705
196130,4652.021,0.41569674
196140,4626.4937,0.474042058
196150,4744.0474,0.329421163
196160,4785.91,0.41935432
196170,4719.225,0.342964828
196180,2309.3171,0.234681427
196190,2227.5967,0.204122961
196200,458.73282,0.207240999
196210,439.40225,0.491671085
196220,1727.6443,0.758461595
196230,1810.8032,0.698549986
196240,854.2362,0.268836498
196250,529.33795,0.274658084
196260,1044.386,0.310361505
196270,819.82245,0.296497643
196280,1389.8774,0.454040051
196290,940.4494,0.483783066
196300,863.0389,0.274080753
196310,837.57025,0.308991849
196320,1036.0741,0.382982492
196330,1019.1872,0.484947681
196340,1021.5151,0.406064928
196350,1025.4541,0.405245245
196360,1037.1948,0.31102556
196370,1079.3999,0.345101893
196380,1055.1016,0.504429579
196390,1093.8136,0.303361893
196400,1085.273,0.484895885
196410,1080.0143,0.600301802
196420,1321.3251,0.238337576
196430,1222.7076,0.448315978
196440,1168.5791,0.428419292
196450,1103.4595,0.750167072
196460,1085.8184,0.591297686
196470,1068.2758,0.755563319
196480,1068.0848,0.735045552
196490,1076.6617,0.806850195
196500,1058.3464,0.70896244
196510,1072.3408,0.721287906
196520,1084.4718,0.697495222
196530,1090.8184,0.746718287
196540,1065.6123,0.675661922
196550,1101.7346,0.703868866
196560,1092.2946,0.56844902
196570,1078.2825,0.578145206
196580,1066.3782,0.728914738
196590,1059.4542,0.702428222
196600,1004.77014,0.552487254
196610,1009.2207,0.318573594
196620,1019.3282,0.245266914
196630,1030.7416,0.224727571
196640,1041.2483,0.59833467
196650,367.07645,0.80491966
196660,420.45502,0.58935231
196670,505.6675,0.27979511
196680,1390.2852,0.247902632
196690,1426.9832,0.227323949
196700,627.21686,0.346509337
196710,634.4029,0.378198981
196720,374.02408,0.773025215
196730,1063.1521,0.201527536
196740,1071.5183,0.308201671
196750,2286.2803,0.44958806
196760,2238.4614,0.528277099
196770,1103.6055,0.214741349
196780,4359.2827,0.278619945
196790,4289.5537,0.268151522
196800,2256.263,0.522535324
196810,560.3077,0.294020057
196820,4424.0933,0.238868654
196830,2264.9414,0.277219236
196840,2299.2468,0.280388772
196850,2283.4907,0.306929052
196860,2292.6763,0.315946341
196870,4305.7993,0.225252569
196880,2302.439,0.242564321
196890,2318.8862,0.357590497
196900,4316.9043,0.245671213
196910,1124.3309,0.230916321
196920,407.10886,0.473545849
196930,442.5349,0.328240454
196940,406.02066,0.366778374
196950,438.96082,0.209030986
196960,497.3161,0.201617897
196970,490.5576,0.23398447
196980,432.75174,0.350714684
196990,633.77167,0.235644579
197000,440.6526,0.29338938
197010,495.79276,0.225356162
197020,491.77396,0.283908486
197030,1481.2449,0.286881149
197040,439.93628,0.350242734
197050,493.1837,0.216126978
197060,496.49905,0.313198209
197070,433.07092,0.531335294
197080,2824.4175,0.200722396
197090,418.61426,0.615247965
197100,484.91464,0.30316323
197110,2931.1418,0.334903061
197120,450.69925,0.201161265
197130,439.79575,0.332865477
197140,370.57053,0.302043617
197150,454.87122,0.892310739
197160,462.97437,0.966269374
197170,464.63437,0.910596311
197180,464.464,0.940145671
197190,460.58002,0.935159862
197200,442.76727,0.899894476
197210,467.62268,0.919757605
197220,478.26108,0.923823953
197230,472.47754,0.90217948
197240,471.8784,0.90390867
197250,475.27307,0.916417778
197260,468.4556,0.918324471
197270,463.8538,0.886595309
197280,453.49228,0.911323309
197290,459.77078,0.942939758
197300,484.16498,0.96000725
197310,486.35626,0.975588739
197320,479.53397,0.94939959
197330,491.38257,0.958378792
197340,510.66885,0.972106636
197350,493.8548,0.939439654
197360,507.22995,0.87855643
197370,501.4117,0.92751807
197380,499.84778,0.96278125
197390,497.18665,0.926939726
197400,587.59393,0.567738891
197410,496.41885,0.932166398
197420,496.2637,0.939294219
197430,494.11786,0.947749972
197440,493.25784,0.972662091
197450,492.2297,0.976408184
197460,492.92584,0.936040163
197470,493.0731,0.93129617
197480,497.97733,0.968076348
197490,593.069,0.531921029
197500,595.7866,0.460719168
197510,497.26263,0.921811461
197520,500.8706,0.952334762
197530,491.40292,0.920580924
197540,494.2716,0.914380074
197550,496.97125,0.92808944
197560,493.74445,0.914922118
197570,489.6712,0.906815588
197580,515.85284,0.879341364
197590,501.29733,0.907892764
197600,491.11725,0.888192713
197610,601.20374,0.486696362
197620,607.0938,0.619086385
197630,493.98193,0.96293807
197640,485.74084,0.955812871
197650,492.63013,0.923322797
197660,495.93036,0.937658906
197670,489.75708,0.91459918
197680,494.11148,0.867664099
197690,506.3087,0.912584305
197700,496.29883,0.909134805
197710,493.37308,0.901649296
197720,501.12823,0.905667961
197730,502.99268,0.909791231
197740,495.45703,0.911384463
197750,492.7438,0.863193631
197760,493.62674,0.903309584
197770,492.27087,0.941102266
197780,481.1505,0.893778622
197790,484.8003,0.936106682
197800,486.2699,0.955439746
197810,498.12344,0.973444223
197820,489.57364,0.938890576
197830,478.80545,0.875418603
197840,474.77417,0.876520514
197850,474.979,0.894045055
197860,481.03116,0.926042438
197870,475.80704,0.943430662
197880,475.27454,0.913525164
197890,473.57486,0.921008289
197900,471.30765,0.912400246
197910,459.6552,0.82877326
197920,457.7161,0.751165986
197930,465.03876,0.893136978
197940,466.77274,0.940675676
197950,472.21796,0.90993154
197960,479.0519,0.911050379
197970,484.10245,0.947234094
197980,473.8651,0.931092262
197990,466.69803,0.86450398
198000,456.97552,0.850681663
198010,462.38824,0.881957948
198020,472.0711,0.885678053
198030,519.343,0.821962714
198040,475.97775,0.956226885
198050,482.9739,0.956470847
198060,474.5438,0.949432671
198070,472.77908,0.930279672
198080,473.46954,0.944291949
198090,466.859,0.935909092
198100,457.86407,0.919075727
198110,464.91455,0.938851535
198120,478.15082,0.942252696
198130,472.97153,0.978425622
198140,469.31696,0.974276543
198150,464.767,0.967950165
198160,516.6454,0.507217169
198170,11381.772,0.213082075
198180,484.8292,0.859855175
198190,464.77393,0.828178346
198200,3504.855,0.21879667
198210,605.2116,0.334876895
198220,604.03577,0.387129128
198230,10626.949,0.237941861
198240,593.8974,0.250157952
198250,615.97235,0.264909625
198260,3745.2234,0.267245889
198270,9239.761,0.251365125
198280,3670.8572,0.247143388
198290,3412.1047,0.26110363
198300,3396.4695,0.212387621
198310,3574.0476,0.429820597
198320,601.0888,0.205019534
198330,3621.417,0.296207845
198340,3495.7969,0.240827262
198350,2332.735,0.263711095
198360,3591.069,0.215432107
198370,4586.107,0.287125528
198380,515.26013,0.330193341
198390,562.4933,0.25791353
198400,3381.82,0.250216961
198410,3447.888,0.45101124
198420,3127.099,0.226757288
198430,3215.4404,0.206297517
198440,280.30502,0.252878189
198450,2059.9778,0.257174075
198460,3320.051,0.230687857
198470,532.2401,0.366775393
198480,562.047,0.373527467
198490,2417.4114,0.599773586
198500,2438.5088,0.405170679
198510,2938.095,0.525816321
198520,3080.6191,0.374745131
198530,3163.0176,0.348332107
198540,3118.099,0.333502591
198550,2989.6096,0.626180351
198560,3066.567,0.540574908
198570,3049.2092,0.549242377
198580,3030.6218,0.641318798
198590,3091.4895,0.279632151
198600,3043.9446,0.527765512
198610,2965.8645,0.565645099
198620,2993.492,0.22589922
198630,3047.7668,0.210865438
198640,2977.517,0.42486918
198650,3031.3787,0.274746835
198660,3065.3667,0.411278188
198670,2883.772,0.537040472
198680,2977.585,0.311373591
198690,2961.1206,0.350588441
198700,3029.5933,0.580802798
198710,399.27414,0.541142225
198720,3031.6743,0.374320805
198730,431.43588,0.216605246
198740,3075.0496,0.314787805
198750,3024.251,0.5760777
198760,423.3812,0.280882657
198770,3026.2422,0.607968986
198780,3054.0134,0.450432539
198790,3239.0784,0.378892183
198800,3017.5186,0.508085847
198810,390.2587,0.537070453
198820,3044.5066,0.277078748
198830,391.26657,0.454099834
198840,391.76514,0.452229142
198850,2960.8582,0.310765088
198860,389.3667,0.484546423
198870,3106.7253,0.30755794
198880,391.51227,0.492915392
198890,3057.7695,0.208580971
198900,384.13455,0.431262314
198910,382.62888,0.524482846
198920,3032.9768,0.217097402
198930,384.5513,0.455285013
198940,2961.8916,0.465561271
198950,3096.2407,0.284190118
198960,3141.2397,0.454279125
198970,3216.9092,0.240750611
198980,389.19012,0.421264648
198990,387.267,0.370386899
199000,388.0945,0.385301232
199010,384.2539,0.431185603
199020,381.73395,0.467351675
199030,3024.456,0.274150848
199040,384.42157,0.368043602
199050,2985.376,0.232809842
199060,392.38605,0.452464521
199070,390.34152,0.330085456
199080,391.4708,0.482817411
199090,2815.4175,0.201673925
199100,2906.4683,0.326086104
199110,394.08884,0.453878999
199120,2918.8271,0.572125435
199130,3079.6772,0.35884881
199140,2989.237,0.385598898
199150,3007.9282,0.524617136
199160,2960.6995,0.669798136
199170,376.22934,0.417533815
199180,3082.6628,0.277397931
199190,384.4538,0.479971707
199200,3140.3928,0.333064854
199210,3142.813,0.57568115
199220,4425.087,0.228842914
199230,3134.3362,0.264342487
199240,387.7395,0.177769601
199250,2658.8809,0.272801161
199260,10402.617,0.292252302
199270,10316.354,0.408217788
199280,9950.944,0.367312789
199290,9975.665,0.269967258
199300,9986.118,0.347422898
199310,10600.159,0.322353601
199320,9953.96,0.285779059
199330,10172.84,0.234514177
199340,2466.9524,0.209862113
199350,10491.082,0.245193899
199360,2953.5095,0.524207056
199370,3075.988,0.635447621
199380,3340.9216,0.258081794
199390,419.959,0.2318452
199400,10462.114,0.215864003
199410,3303.3848,0.270209551
199420,3213.805,0.291355491
199430,2948.236,0.429179132
199440,4286.226,0.434973061
199450,3183.1763,0.269154429
199460,4363.9004,0.281094491
199470,4375.4746,0.447811663
199480,470.46887,0.31478256
199490,472.3518,0.310342133
199500,474.6821,0.323212385
199510,427.1898,0.342467248
199520,2076.8628,0.216109157
199530,410.28482,0.542245626
199540,457.68002,0.242141187
199550,4421.5034,0.260246098
199560,482.5137,0.356317222
199570,1512.4974,0.214633405
199580,1526.6958,0.379543245
199590,735.6946,0.350952089
199600,450.5575,0.278761744
199610,526.326,0.228525341
199620,1145.8364,0.242060125
199630,489.25388,0.379728496
199640,479.68695,0.501525581
199650,551.8319,0.360432804
199660,1310.2695,0.267651439
199670,520.5661,0.201297879
199680,779.54785,0.280647039
199690,1541.7325,0.213132858
199700,736.1185,0.444953859
199710,784.637,0.256475389
199720,1516.534,0.256564319
199730,725.3392,0.546587825
199740,769.43915,0.341897011
199750,747.75934,0.472805381
199760,730.3299,0.452186584
199770,755.8749,0.448281944
199780,759.96906,0.57779336
199790,734.27313,0.657152057
199800,736.1086,0.710926116
199810,738.3749,0.607020974
199820,829.43726,0.363806009
199830,749.61835,0.578582883
199840,737.24994,0.521620989
199850,737.25616,0.567707479
199860,725.83374,0.463940084
199870,741.72296,0.332258165
199880,739.47076,0.561726213
199890,734.00104,0.697834373
199900,743.49304,0.50465548
199910,894.9665,0.276821733
199920,874.1251,0.28755939
199930,741.19275,0.457837284
199940,1372.395,0.397108734
199950,1294.1918,0.279737473
199960,1294.4177,0.328654587
199970,1309.3318,0.313492477
199980,1314.0626,0.355716586
199990,1310.1566,0.403293908
200000,1483.7913,0.52357769
200010,1397.9182,0.412001073
200020,1412.9236,0.384853423
200030,1414.7808,0.320723772
200040,1505.8833,0.28877759
200050,1424.0011,0.308499157
200060,1274.8536,0.243582845
200070,1354.1134,0.324083269
200080,1185.6183,0.401097119
200090,1265.3806,0.494189501
200100,1226.4415,0.507651508
200110,1230.2922,0.581740618
200120,1276.47,0.455931008
200130,1174.4939,0.462466419
200140,1220.2881,0.51018846
200150,1120.7294,0.399998665
200160,1170.3544,0.579213381
200170,1152.9529,0.573191881
200180,1172.9297,0.621899128
200190,1123.8663,0.502110243
200200,1109.508,0.449687958
200210,1124.2957,0.45376575
200220,884.2254,0.673092842
200230,1129.2019,0.404245555
200240,1131.0873,0.440489233
200250,1154.8333,0.496593952
200260,1143.1487,0.654414773
200270,1183.9712,0.475028217
200280,1230.7684,0.426675141
200290,1233.2389,0.328244746
200300,1253.8119,0.274830401
200310,980.06903,0.214978933
200320,469.49405,0.324746668
200330,530.5016,0.303670704
200340,383.62885,0.546500087
200350,489.28888,0.415504515
200360,489.12656,0.368893147
200370,367.76273,0.639655828
200380,365.6188,0.46523118
200390,88200,0
200400,611.17395,0.307273626
200410,488.18307,0.234766901
200420,491.24915,0.207631886
200430,4378.842,0.359761238
200440,4386.562,0.388260722
200450,4381.961,0.265191019
200460,4315.1646,0.255401909
200470,4313.615,0.295358598
200480,4230.675,0.432438552
200490,4234.277,0.452238977
200500,4211.1855,0.467387438
200510,4192.9873,0.45923686
200520,4188.754,0.489111125
200530,4216.343,0.46635437
200540,4152.639,0.370786488
200550,587.27997,0.217759848
200560,322.18402,0.204643786
200570,299.99966,0.385450959
200580,298.12924,0.509828925
200590,373.88055,0.203104913
200600,371.97055,0.30789727
200610,313.4631,0.529663444
200620,310.6337,0.701279759
200630,361.75888,0.402157426
200640,363.1272,0.269984663
200650,371.92194,0.302341819
200660,4404.531,0.326388657
200670,316.15594,0.836184621
200680,311.91782,0.86166358
200690,345.69012,0.354524732
200700,4377.657,0.535113752
200710,4534.103,0.218453586
200720,279.8273,0.856665134
200730,297.50443,0.847189605
200740,288.13614,0.810785115
200750,308.68335,0.814978957
200760,321.9704,0.816469371
200770,324.67236,0.89215529
200780,339.99518,0.939846098
200790,327.3486,0.975456357
200800,9467.315,0.23892957
200810,444.24838,0.891094208
200820,534.5522,0.602923393
200830,9649.671,0.277622104
200840,466.43127,0.748016715
200850,554.8517,0.482926965
200860,556.2058,0.379422724
200870,556.1908,0.603945017
200880,548.1427,0.735958576
200890,545.03265,0.495449126
200900,543.3337,0.490730643
200910,533.17065,0.705214977
200920,526.2022,0.711222291
200930,463.3888,0.924682379
200940,467.79962,0.865772963
200950,471.79257,0.876593411
200960,482.93246,0.85307467
200970,538.14087,0.828956962
200980,512.4499,0.835995555
200990,576.5139,0.475048423
201000,565.13,0.670987546
201010,587.04364,0.754797339
201020,560.70734,0.545930982
201030,492.2862,0.847409785
201040,564.56146,0.769584775
201050,609.7712,0.529633045
201060,495.13766,0.827318907
201070,498.0634,0.896326661
201080,559.12463,0.688218117
201090,494.09198,0.852227032
201100,555.86646,0.659101367
201110,580.97473,0.692086935
201120,585.43945,0.538710117
201130,587.1673,0.488281429
201140,562.1197,0.740085006
201150,570.59265,0.740813732
201160,591.61707,0.451884925
201170,593.09814,0.533483744
201180,574.5439,0.749624729
201190,588.0027,0.653982341
201200,594.35535,0.436411619
201210,590.5554,0.63260901
201220,584.60394,0.757212996
201230,567.17786,0.65169704
201240,493.71738,0.743888497
201250,584.9339,0.624347329
201260,569.4721,0.778985202
201270,576.168,0.57579428
201280,594.8351,0.454678416
201290,590.4122,0.704259157
201300,589.8736,0.660457075
201310,593.4973,0.398314774
201320,564.3515,0.661590397
201330,562.8096,0.750087023
201340,595.68396,0.491053283
201350,597.97906,0.520927429
201360,566.0666,0.754016995
201370,590.4314,0.634562254
201380,583.25146,0.387842298
201390,583.68646,0.613476038
201400,589.7876,0.667726636
201410,593.3444,0.404693484
201420,586.5875,0.557106316
201430,599.6278,0.685831308
201440,598.4601,0.495990276
201450,588.8849,0.532343626
201460,593.53204,0.739517331
201470,596.2157,0.588973284
201480,600.6263,0.444352865
201490,3007.6362,0.225903928
201500,565.9253,0.37902987
201510,573.8808,0.5985744
201520,499.61694,0.920697033
201530,542.47656,0.649324
201540,559.1199,0.49778682
201550,545.5559,0.511115134
201560,528.78754,0.73289001
201570,529.4848,0.805760384
201580,533.74646,0.73035717
201590,525.5555,0.715007067
201600,548.35114,0.692850709
201610,549.26807,0.50824368
201620,465.35788,0.775121868
201630,467.22958,0.906936705
201640,522.45636,0.641553462
201650,466.94345,0.888461411
201660,528.27905,0.738911271
201670,468.3066,0.943745136
201680,476.01816,0.939848661
201690,470.33228,0.940024853
201700,469.66168,0.920447111
201710,537.8414,0.455335081
201720,552.85895,0.501015067
201730,553.774,0.60295099
201740,555.64526,0.74165082
201750,551.3208,0.786262631
201760,3019.5525,0.308829963
201770,505.76785,0.581213951
201780,523.638,0.410232127
201790,468.74692,0.895821691
201800,487.99997,0.946172476
201810,483.04626,0.833880305
201820,465.53555,0.866129637
201830,559.94214,0.376346827
201840,649.8341,0.305787623
201850,3174.6853,0.296705484
201860,3305.8271,0.502393246
201870,3383.091,0.367411971
201880,646.23303,0.228159428
201890,3451.996,0.240887225
201900,10157.353,0.212329268
201910,3650.347,0.371686876
201920,3449.3328,0.349373937
201930,4734.368,0.273284256
201940,688.33936,0.203724563
201950,3741.8345,0.459860623
201960,2315.5815,0.42299515
201970,3339.5142,0.382788539
201980,3609.5562,0.211911798
201990,3326.7192,0.346346378
202000,3395.5288,0.319850981
202010,3284.9255,0.321940362
202020,10421.419,0.251000285
202030,3444.1157,0.322766721
202040,440.11298,0.279874861
202050,4781.1787,0.200049639
202060,315.5519,0.230790257
202070,3134.8008,0.283180714
202080,11137.409,0.271225035
202090,284.38586,0.52711761
202100,252.8669,0.741791248
202110,564.86084,0.345044076
202120,2457.3992,0.289362192
202130,10469.145,0.204143763
202140,3309.3428,0.242275715
202150,446.69022,0.205401897
202160,552.5039,0.250320137
202170,266.49606,0.416629016
202180,3447.9568,0.304984689
202190,239.21909,0.2408849
202200,228.0427,0.77391398
202210,265.69705,0.271797359
202220,274.69403,0.259113014
202230,259.3512,0.493015468
202240,2901.0046,0.218208432
202250,284.10187,0.267941535
202260,10694.066,0.224780202
202270,10533.854,0.22316736
202280,11091.631,0.223322451
202290,271.38303,0.521517992
202300,280.93515,0.446106195
202310,10704.391,0.278811097
202320,277.16946,0.529632092
202330,279.01035,0.400712371
202340,10843.257,0.265590906
202350,276.76984,0.473063707
202360,287.4618,0.44651562
202370,10553.727,0.28151077
202380,326.95862,0.26221776
202390,3251.7107,0.271199703
202400,289.76364,0.580797076
202410,325.29807,0.240457058
202420,3140.8572,0.286586165
202430,3234.8608,0.221478641
202440,3171.968,0.285462558
202450,3160.1763,0.290190458
202460,272.0837,0.718731165
202470,293.521,0.496527851
202480,2987.2188,0.263015449
202490,3118.7466,0.277560472
202500,3153.0356,0.293346405
202510,303.23337,0.33534503
202520,3041.8838,0.386386216
202530,293.75247,0.483722508
202540,3015.7158,0.285312533
202550,300.61697,0.287655711
202560,3076.3794,0.28111577
202570,3145.5051,0.299129188
202580,3031.4407,0.227048218
202590,302.11102,0.476692915
202600,301.32532,0.51796025
202610,273.55286,0.81198734
202620,2993.6113,0.325682163
202630,315.58374,0.249253333
202640,294.1151,0.481114924
202650,314.35162,0.235935032
202660,2974.746,0.283073545
202670,3081.6028,0.437968254
202680,3027.512,0.390643299
202690,3108.447,0.285893559
202700,3116.4104,0.341193378
202710,3025.5159,0.2729581
202720,3001.281,0.354166627
202730,323.9645,0.225128531
202740,2892.6694,0.327994764
202750,343.38492,0.219346344
202760,340.8593,0.241562009
202770,341.99033,0.241209805
202780,4274.3633,0.285504043
202790,4251.1934,0.263167202
202800,4127.673,0.326143444
202810,3856.9285,0.21324712
202820,4091.1875,0.306978524
202830,3090.5632,0.27795881
202840,294.0943,0.459964156
202850,317.22418,0.261518359
202860,319.21585,0.224305749
202870,341.07288,0.204254985
202880,4455.4004,0.232627451
202890,4313.452,0.44499886
202900,4326.69,0.33289361
202910,4349.3013,0.43097347
202920,4312.8384,0.471249163
202930,4274.677,0.449060202
202940,4339.0015,0.331024706
202950,4351.2603,0.412505388
202960,4464.1646,0.30371058
202970,4301.4146,0.285402656
202980,4320.7,0.300867021
202990,4383.0127,0.350158811
203000,4340.673,0.393614769
203010,4280.879,0.430219233
203020,4345.8975,0.452229321
203030,4405.8516,0.386113584
203040,4358.4565,0.416756868
203050,4303.316,0.306658745
203060,4440.0786,0.501978993
203070,4463.328,0.521838665
203080,4461.77,0.545352995
203090,4369.724,0.362900198
203100,4442.3643,0.474130452
203110,4392.926,0.507196426
203120,4366.8955,0.429872215
203130,4374.1836,0.304968655
203140,4374.081,0.383289158
203150,4409.85,0.377781212
203160,4473.547,0.443961084
203170,4410.7544,0.503365397
203180,4416.885,0.28215313
203190,4505.367,0.465533853
203200,4516.7104,0.331118941
203210,4507.867,0.417222381
203220,4447.385,0.289867103
203230,9088.878,0.203701019
203240,9110.857,0.224517524
203250,8982.065,0.56020844
203260,321.16696,0.355685949
203270,9129.806,0.578886509
203280,9156.817,0.317762434
203290,9259.004,0.297485054
203300,247.82266,0.977288842
203310,257.3032,0.912051082
203320,244.92688,0.934474945
203330,260.40308,0.861167431
203340,245.71494,0.954195142
203350,241.08267,0.89861083
203360,560.0513,0.217694819
203370,587.4607,0.368020594
203380,595.1405,0.516546965
203390,515.5211,0.759547293
203400,524.3018,0.63704288
203410,515.04034,0.584310412
203420,523.13055,0.215992868
203430,514.77094,0.254435241
203440,295.98923,0.293680251
203450,480.01157,0.23135066
203460,295.81912,0.303272188
203470,517.5752,0.267531335
203480,1548.6072,0.232367158
203490,516.36615,0.222470701
203500,1501.792,0.249282241
203510,512.39575,0.349623501
203520,723.0675,0.334084332
203530,496.43185,0.417297304
203540,520.9098,0.247753501
203550,376.7042,0.279473245
203560,706.93665,0.251011729
203570,301.36328,0.323379457
203580,262.02692,0.50295651
203590,378.83014,0.277563214
203600,703.74445,0.370864987
203610,826.5,0.272206724
203620,724.8225,0.602075517
203630,736.4518,0.67049408
203640,726.57794,0.526409268
203650,780.72595,0.405141294
203660,350.52536,0.408495367
203670,858.761,0.391419172
203680,1042.5264,0.324904501
203690,858.9449,0.433571517
203700,979.1341,0.403177321
203710,962.3308,0.410691619
203720,968.79114,0.463364303
203730,1024.3665,0.485733986
203740,1035.1418,0.55354166
203750,1051.7919,0.631715298
203760,1038.1454,0.679867625
203770,1062.6392,0.689767122
203780,1026.1691,0.710191071
203790,1049.1279,0.70588851
203800,1009.1911,0.747874379
203810,1032.3335,0.620496392
203820,1010.1724,0.624407232
203830,1023.0956,0.655842662
203840,1018.0136,0.680222869
203850,1024.7616,0.687963963
203860,1008.47046,0.769015133
203870,1015.56476,0.629830837
203880,1030.9819,0.504929185
203890,1013.39825,0.509077847
203900,1031.9193,0.511726737
203910,963.248,0.654239416
203920,984.0914,0.660552263
203930,1022.3552,0.507227182
203940,1025.716,0.420127094
203950,1041.0934,0.21591562
203960,1129.0754,0.391682982
203970,292.6365,0.301445663
203980,306.98462,0.242930591
203990,348.298,0.200477421
204000,303.9478,0.374185562
204010,232.8298,0.92485708
204020,236.47424,0.947499752
204030,11778.789,0.270433366
204040,238.453,0.923088729
204050,242.96559,0.911095321
204060,242.25943,0.919469833
204070,273.54,0.335967243
204080,4782.2617,0.211571872
204090,235.70038,0.88706404
204100,233.99449,0.870219648
204110,229.15065,0.743011594
204120,1048.9467,0.348721027
204130,11146.044,0.376657724
204140,10871.17,0.72903949
204150,10325.295,0.751825929
204160,10946.617,0.689831972
204170,10558.638,0.653025925
204180,857.5845,0.231931567
204190,245.08136,0.758689761
204200,244.96008,0.696866453
204210,208.71387,0.815806687
204220,227.2675,0.905483007
204230,229.48276,0.940493405
204240,226.44397,0.955864787
204250,231.63683,0.958432913
204260,234.48769,0.977343976
204270,237.38818,0.96789068
204280,11097.76,0.441332459
204290,11367.296,0.38071841
204300,11383.942,0.335416794
204310,11189.618,0.381146729
204320,11259.566,0.317481279
204330,11236.114,0.320679188
204340,11272.846,0.249958873
204350,10913.709,0.327269375
204360,10848.329,0.425960302
204370,11154.597,0.468818605
204380,11179.11,0.691409886
204390,10905.823,0.509048223
204400,11047.868,0.476813614
204410,11098.604,0.496894419
204420,11248.858,0.368753493
204430,11369.974,0.451531172
204440,11187.994,0.450680673
204450,241.70996,0.910914481
204460,11106.031,0.447336912
204470,10996.817,0.735150516
204480,10953.759,0.590906441
204490,10707.937,0.613921165
204500,10974.856,0.578738868
204510,10962.169,0.473490477
204520,11098.673,0.36780709
204530,232.48795,0.963694513
204540,10990.641,0.207972825
204550,10991.678,0.225171387
204560,235.1186,0.967558265
204570,234.32219,0.965702832
204580,274.87354,0.443772674
204590,11057.417,0.390722096
204600,11205.7705,0.383655012
204610,10909.801,0.421625197
204620,233.55319,0.966080725
204630,233.11086,0.962858319
204640,11139.094,0.406894386
204650,11044.196,0.371463418
